OBJECTID,PC4,Aantal_adreslocaties,Aantal_multiparts,SHAPE_Length,SHAPE_Area
971,3227,588,2,0.192891818749954,0.00126269809272787
972,3231,2562,2,0.259668366376353,0.00093983485637761
973,3232,4790,1,0.149184898487545,0.000453815903093211
974,3233,4252,1,0.327679267333636,0.00289921461772599
975,3234,271,1,0.168590246743969,0.000770321718702518
976,3235,3473,1,0.31166689510632,0.00387494466317524
977,3237,1015,1,0.241878167732517,0.00133544881017636
978,3238,1011,1,0.187602814383302,0.00124814687528966
979,3241,4409,1,0.422889872986781,0.00233254873853956
980,3243,830,1,0.199135914870578,0.00131186107936981
981,3244,1723,1,0.272770371580959,0.00185526796487793
982,3245,3771,1,0.354566996202446,0.00244462192607922
983,3247,3056,1,0.599447343340404,0.00397577496341778
984,3248,1127,1,0.354867145809674,0.002071838589953
985,3249,921,1,0.314498892380802,0.00114648523961146
986,3251,2281,1,0.414900510663191,0.00330297642977126
987,3252,1328,1,0.455359103005184,0.00192200985029312
988,3253,7904,2,0.633204897035178,0.00382243676843717
989,3255,3109,1,0.331197594278439,0.00316067564118779
990,3256,561,1,0.247905176731749,0.0013735531687225
991,3257,1616,1,0.742308107830214,0.00305192239533444
992,3258,879,2,0.410258534494613,0.00205594276715582
993,3261,5384,1,0.21516749869013,0.00137852282146081
994,3262,4977,1,0.176111193389866,0.000994155885272151
995,3263,1925,1,0.0898103667741033,0.000199775019099503
996,3264,1847,1,0.329050639314394,0.00160426197627987
997,3265,839,1,0.195045702551888,0.00137148489928147
998,3267,945,2,0.584188035345665,0.00322861928685997
999,3271,2157,1,0.33434767801694,0.00219201860816645
1000,3273,1077,1,0.236063342825498,0.000926028938649557
1001,3274,2095,1,0.261038198298259,0.00202197735142964
1002,3281,4687,3,0.564949099793407,0.00490163877767213
1003,3284,1944,2,0.486741751768891,0.00416389190947288
1004,3286,1976,1,0.325625508319473,0.00224401476998899
1005,3291,4003,1,0.452247691311666,0.00526683830263497
1006,3292,269,1,0.292316814871994,0.00112867075730541
1007,3293,247,1,0.146821239664793,0.000256726977659288
1008,3295,4682,1,0.298734584454831,0.00277733208523947
1009,3297,3526,1,0.177248680307749,0.000731372633904817
1010,3299,1532,1,0.2047086371832,0.0012609827135065
1011,3311,11437,1,0.0897645795877864,0.000320231106460764
1012,3312,5842,1,0.0940491849897172,0.000399792698571017
1013,3313,3371,1,0.448606099334898,0.00317756736955631
1014,3314,8034,2,0.0843780844695406,0.000293988496970963
1015,3315,8069,1,0.104168262832897,0.000398332678784661
1016,3316,1920,1,0.312520095681804,0.00143731452166106
1017,3317,8853,2,0.127834478688752,0.000425307120539283
1018,3318,3723,1,0.0650513005147547,0.000166055358190646
1019,3319,5564,4,0.137824326375627,0.000488015235216179
1020,3328,7932,2,0.13116380746016,0.000479485211333702
1021,3329,1057,2,0.379347024126758,0.00520802095394619
1022,3331,6060,1,0.105125700563549,0.000285106370693341
1023,3332,5320,3,0.101706432191473,0.00025660622501534
1024,3333,4005,2,0.139778933280231,0.000220964433369621
1025,3334,3382,1,0.123935192217387,0.000301395170426775
1026,3335,2797,1,0.197297457211066,0.000589629086370035
1027,3336,177,2,0.200587820130119,0.000482459050635674
1028,3341,4435,1,0.181304107736837,0.000733022735610665
